"tag_key","tag_value","language","label"
"electrified","contact_line","en","25 kv, 50 hz ac railway electrification"
"electrified","contact_line","es","electrificación de ferrocarril a 25 kv ca y 50 hz"
"electrified","contact_line","fi","rautateiden 25 kv:n ja 50 hz:n vaihtovirtasähköistys"
"electrified","contact_line","fr","électrification ferroviaire 25 kv 50 hz"
"electrified","contact_line","hu","25 kv 50 hz-es villamos vontatás"
"electrified","contact_line","ja","交流25kv 50hz鉄道電化"
"electrified","contact_line","ru","25 кв, 50 гц перем."
"electrified","contact_line","sl","železniška elektrifikacija s 25 kv, 50 hz ac"
"electrified","contact_line","sv","25 kv, 50 hz växelspänning järnvägsmatning"
"electrified","contact_line","tr","25 kv, 50 hz aa demiryolu elektrifikasyonu"
"electrified","contact_line","zh","25千伏50赫兹交流电"
"electrified","contact_line","ca","electrificació ferroviària de 25 kv a 60 hz de ca"
"electrified","contact_line","cs","25 kv, 60 hz"
"electrified","contact_line","de","25 kv, 60 hz ac bahnelektrifizierung"
"electrified","contact_line","en","25 kv, 60 hz ac railway electrification"
"electrified","contact_line","fr","électrification ferroviaire 25 kv 60 hz"
"electrified","contact_line","hu","25 kv, 60 hz ac villamosítási rendszer"
"electrified","contact_line","ja","交流25kv 60hz鉄道電化"
"electrified","contact_line","ru","25 кв, 60 гц перем."
"electrified","contact_line","sl","železniška elektrifikacija s 25 kv, 60 hz ac"
"electrified","contact_line","sv","25 kv, 60 hz växelspänning järnvägsmatning"
"electrified","contact_line","tr","25 kv, 60 hz aa demiryolu elektrifikasyonu"
"electrified","contact_line","zh","25千伏60赫兹交流电"
"electrified","contact_line","zh-tw","2萬5千伏特60赫茲交流電"
"electrified","contact_line","af","oorhoofse lyn"
"electrified","contact_line","ar","أسلاك علوية"
"electrified","contact_line","be","кантактная сетка"
"electrified","contact_line","bg","контактна мрежа"
"electrified","contact_line","ca","catenària"
"electrified","contact_line","cs","trolejové vedení"
"electrified","contact_line","da","køreledning"
"electrified","contact_line","de","oberleitung"
"electrified","contact_line","de-ch","oberleitung"
"electrified","contact_line","el","αλυσοειδής γραμμή επαφής"
"electrified","contact_line","en","overhead contact line"
"electrified","contact_line","en-ca","overhead line"
"electrified","contact_line","en-gb","overhead line"
"electrified","contact_line","es","catenaria"
"electrified","contact_line","et","kontaktliin"
"electrified","contact_line","fa","سیم بالاسر"
"electrified","contact_line","fi","ajojohdin"
"electrified","contact_line","fr","caténaire"
"electrified","contact_line","hi","अतिरिक्त रेखा"
"electrified","contact_line","hu","felsővezeték"
"electrified","contact_line","id","listrik aliran atas"
"electrified","contact_line","it","linea aerea di contatto"
"electrified","contact_line","ja","架空電車線方式"
"electrified","contact_line","ko","가공 전차선"
"electrified","contact_line","lv","kontakttīkls"
"electrified","contact_line","ms","talian atas"
"electrified","contact_line","nb","kontaktledning"
"electrified","contact_line","nl","bovenleiding"
"electrified","contact_line","pl","przewody trakcyjne"
"electrified","contact_line","pt","catenária"
"electrified","contact_line","pt-br","catenária"
"electrified","contact_line","ru","контактная сеть"
"electrified","contact_line","sk","trolejové vedenie"
"electrified","contact_line","sl","vozni električni vod"
"electrified","contact_line","sv","kontaktledning"
"electrified","contact_line","ta","மேல்நிலை வரி"
"electrified","contact_line","th","ระบบจ่ายไฟฟ้าเหนือหัว"
"electrified","contact_line","tr","katener"
"electrified","contact_line","uk","контактна мережа"
"electrified","contact_line","ur","سر لائن"
"electrified","contact_line","zh","高架電纜"
"electrified","contact_line","zh-cn","架空接触网"
"electrified","contact_line","zh-hk","架空電纜"
"electrified","contact_line","zh-tw","高架電車線"
"electrified","contact_line","ca","electrificació ferroviària de 10 kv a 50 hz de ca"
"electrified","contact_line","en","10 kv, 50 hz ac railway electrification"
"electrified","contact_line","ru","10 кв, 50 гц перем"
"electrified","contact_line","ca","electrificació ferroviària de 15 kv a 16,7 hz de ca"
"electrified","contact_line","cs","15 kv; 16,7 hz"
"electrified","contact_line","de","15 kv einphasenwechselspannung mit 16,7 hz"
"electrified","contact_line","en","15 kv, 16.7 hz ac railway electrification"
"electrified","contact_line","en-ca","15 kv ac railway electrification"
"electrified","contact_line","en-gb","15 kv ac railway electrification"
"electrified","contact_line","es","electrificación ferroviaria de 15 kv de ca"
"electrified","contact_line","fr","électrification ferroviaire 15 kv 16,7 hz"
"electrified","contact_line","hu","15 kv-os villamos vontatás"
"electrified","contact_line","it","elettrificazione ferroviaria a 15 kv ac"
"electrified","contact_line","nb","15 kv, 16 2/3 hz vekselstrøm jernbaneforsyning"
"electrified","contact_line","nl","15 kv bovenleidingssysteem"
"electrified","contact_line","pl","15 kv; 16,7 hz"
"electrified","contact_line","ru","15 кв, 16,7 гц перем."
"electrified","contact_line","sl","enofazna izmenična železniška elektrifikacija s 15 kv in 16,7 hz"
"electrified","contact_line","sv","15 kv, 16,7 hz växelspänning järnvägsmatning"
"electrified","contact_line","uk","15 кв змінного струму електрифікація"
"electrified","contact_line","zh","15千伏交流电气化铁路"
"electrified","contact_line","ca","electrificació ferroviària de 750 v de cc"
"electrified","contact_line","de","750 v ="
"electrified","contact_line","en","750 v dc railway electrification"
"electrified","contact_line","es","electrificación ferroviaria de 750 v"
"electrified","contact_line","fr","électrification ferroviaire 750 v continu"
"electrified","contact_line","hu","750 v egyenáram"
"electrified","contact_line","it","elettrificazione ferroviaria 750 v cc"
"electrified","contact_line","ja","直流750v鉄道電化"
"electrified","contact_line","ko","750 v dc 철도 통전"
"electrified","contact_line","pl","elektryfikacja prądem stałym o napięciu 750 v"
"electrified","contact_line","ru","750 в пост."
"electrified","contact_line","sl","železniška elektrifikacija s 750 v dc"
"electrified","contact_line","tr","750 v da demiryolu elektrifikasyonu"
"electrified","contact_line","uk","постійний струм, 750 в"
"electrified","contact_line","zh","750伏直流電鐵路電氣化"
"electrified","contact_line","zh-tw","750伏直流電鐵路電氣化"
"electrified","ground-level_power_supply","ca","alimentació pel sòl"
"electrified","ground-level_power_supply","cs","napájecí kolejnice uložená v zemi"
"electrified","ground-level_power_supply","de","alimentation par le sol"
"electrified","ground-level_power_supply","en","ground-level power supply"
"electrified","ground-level_power_supply","es","alimentación por el suelo"
"electrified","ground-level_power_supply","fr","alimentation par le sol"
"electrified","ground-level_power_supply","hu","alsósínes villamos táplálás"
"electrified","ground-level_power_supply","it","stream"
"electrified","ground-level_power_supply","ja","地表集電方式"
"electrified","ground-level_power_supply","nl","alimentation par le sol"
"electrified","ground-level_power_supply","pt","alimentação pelo solo"
"electrified","ground-level_power_supply","ro","stream"
"electrified","ground-level_power_supply","sl","talna elektrifikacija"
"electrified","ground-level_power_supply","zh","地面供电系统"
"electrified","ground-level_power_supply","ca","electrificació ferroviària de 750 v de cc"
"electrified","ground-level_power_supply","de","750 v ="
"electrified","ground-level_power_supply","en","750 v dc railway electrification"
"electrified","ground-level_power_supply","es","electrificación ferroviaria de 750 v"
"electrified","ground-level_power_supply","fr","électrification ferroviaire 750 v continu"
"electrified","ground-level_power_supply","hu","750 v egyenáram"
"electrified","ground-level_power_supply","it","elettrificazione ferroviaria 750 v cc"
"electrified","ground-level_power_supply","ja","直流750v鉄道電化"
"electrified","ground-level_power_supply","ko","750 v dc 철도 통전"
"electrified","ground-level_power_supply","pl","elektryfikacja prądem stałym o napięciu 750 v"
"electrified","ground-level_power_supply","ru","750 в пост."
"electrified","ground-level_power_supply","sl","železniška elektrifikacija s 750 v dc"
"electrified","ground-level_power_supply","tr","750 v da demiryolu elektrifikasyonu"
"electrified","ground-level_power_supply","uk","постійний струм, 750 в"
"electrified","ground-level_power_supply","zh","750伏直流電鐵路電氣化"
"electrified","ground-level_power_supply","zh-tw","750伏直流電鐵路電氣化"
"electrified","no","ca","ferrocarril no electrificat"
"electrified","no","cs","neelektrizovaná trať"
"electrified","no","de","nicht elektrifiziert"
"electrified","no","en","non‐electrified railway system"
"electrified","no","es","no electrificado"
"electrified","no","fi","sähköistämätön rautatie"
"electrified","no","fr","pas d'électrification ferroviaire"
"electrified","no","he","קו רכבת שאינו מחושמל"
"electrified","no","hu","nem villamosított vasútvonal"
"electrified","no","ja","非電化"
"electrified","no","nl","niet-geëlektrificeerd spoorwegsysteem"
"electrified","no","ru","неэлектрифицированная железная дорога"
"electrified","no","sl","neelektrificirani železniški sistem"
"electrified","no","sv","oelektrifierad järnväg"
"electrified","no","zh","非電氣化"
"electrified","rail","ca","electrificació ferroviària de 750 v de cc"
"electrified","rail","de","750 v ="
"electrified","rail","en","750 v dc railway electrification"
"electrified","rail","es","electrificación ferroviaria de 750 v"
"electrified","rail","fr","électrification ferroviaire 750 v continu"
"electrified","rail","hu","750 v egyenáram"
"electrified","rail","it","elettrificazione ferroviaria 750 v cc"
"electrified","rail","ja","直流750v鉄道電化"
"electrified","rail","ko","750 v dc 철도 통전"
"electrified","rail","pl","elektryfikacja prądem stałym o napięciu 750 v"
"electrified","rail","ru","750 в пост."
"electrified","rail","sl","železniška elektrifikacija s 750 v dc"
"electrified","rail","tr","750 v da demiryolu elektrifikasyonu"
"electrified","rail","uk","постійний струм, 750 в"
"electrified","rail","zh","750伏直流電鐵路電氣化"
"electrified","rail","zh-tw","750伏直流電鐵路電氣化"
"electrified","rail","af","derde spoor"
"electrified","rail","ar","السكة الثالثة"
"electrified","rail","be","трэці рэек"
"electrified","rail","ca","tercer carril"
"electrified","rail","cs","napájecí kolejnice"
"electrified","rail","da","strømskinne"
"electrified","rail","de","stromschiene"
"electrified","rail","en","third rail"
"electrified","rail","es","tercer riel"
"electrified","rail","et","toiterööbas"
"electrified","rail","fa","ریل سوم"
"electrified","rail","fi","virtakisko"
"electrified","rail","fr","troisième rail"
"electrified","rail","he","פס שלישי (רכבת)"
"electrified","rail","hu","harmadik sín"
"electrified","rail","id","rel ketiga"
"electrified","rail","it","terza rotaia"
"electrified","rail","ja","第三軌条方式"
"electrified","rail","ko","제3궤조"
"electrified","rail","ms","rel ketiga"
"electrified","rail","nb","strømskinne"
"electrified","rail","nl","derde rail"
"electrified","rail","pl","trzecia szyna"
"electrified","rail","pt","terceiro carril"
"electrified","rail","pt-br","terceiro trilho"
"electrified","rail","ro","a treia șină"
"electrified","rail","ru","контактный рельс"
"electrified","rail","sk","napájacia koľajnica"
"electrified","rail","sl","tretja tirnica"
"electrified","rail","sv","strömskena"
"electrified","rail","th","รางที่สาม"
"electrified","rail","tr","üçüncü ray"
"electrified","rail","uk","контактна рейка"
"electrified","rail","zh","軌道供電"
"electrified","rail","zh-cn","第三轨供电"
"electrified","rail","zh-hk","軌道供電"
"electrified","rail","zh-tw","第三軌供電"
"elevator:type","paternoster","be","патэрностар"
"elevator:type","paternoster","bg","патерностер"
"elevator:type","paternoster","ca","ascensor paternoster"
"elevator:type","paternoster","cs","páternoster"
"elevator:type","paternoster","da","paternoster"
"elevator:type","paternoster","de","paternosteraufzug"
"elevator:type","paternoster","en","paternoster"
"elevator:type","paternoster","es","paternóster"
"elevator:type","paternoster","fi","paternosterhissi"
"elevator:type","paternoster","fr","paternoster"
"elevator:type","paternoster","hr","kružeće dizalo"
"elevator:type","paternoster","hu","páternoszter"
"elevator:type","paternoster","it","paternoster"
"elevator:type","paternoster","ja","パーテルノステル"
"elevator:type","paternoster","ko","파터노스터"
"elevator:type","paternoster","nb","paternosterheis"
"elevator:type","paternoster","nl","paternoster"
"elevator:type","paternoster","pl","dźwig okrężny"
"elevator:type","paternoster","pt","paternoster"
"elevator:type","paternoster","ru","лифт непрерывного действия"
"elevator:type","paternoster","sk","paternoster (výťah)"
"elevator:type","paternoster","sv","paternoster-hiss"
"elevator:type","paternoster","ta","சுற்றுயர்த்தி"
"elevator:type","paternoster","tr","paternoster"
"elevator:type","paternoster","uk","патерностер (ліфт)"
"elevator:type","paternoster","zh","帕特诺斯特"
"embankment","yes","be","насып"
"embankment","yes","ca","terraplè"
"embankment","yes","cs","násyp"
"embankment","yes","en","embankment"
"embankment","yes","en-ca","embankment"
"embankment","yes","en-gb","embankment"
"embankment","yes","es","terraplén"
"embankment","yes","fa","خاکریز"
"embankment","yes","fr","terre-plein"
"embankment","yes","id","embarang"
"embankment","yes","it","rilevato"
"embankment","yes","ja","盛土"
"embankment","yes","nl","weglichaam"
"embankment","yes","pl","nasyp"
"embankment","yes","ro","rambleu"
"embankment","yes","ru","насыпь"
"embankment","yes","sv","bank"
"embankment","yes","zh","路堤"
"embassy","delegation","en","delegation"
"embassy","delegation","fi","valtuuskunta"
"embassy","delegation","fr","délégation"
"embassy","delegation","it","delegazione"
"embassy","delegation","nb","delegasjon"
"embassy","delegation","sv","delegation"
"embassy","high_commission","ca","alta comissió"
"embassy","high_commission","de","hohe kommission"
"embassy","high_commission","el","υπάτης αρμοστείας"
"embassy","high_commission","en","high commission"
"embassy","high_commission","es","alto comisionado"
"embassy","high_commission","fr","haut-commissariat"
"embassy","high_commission","he","נציבות עליונה"
"embassy","high_commission","hi","उच्चायोग"
"embassy","high_commission","id","komisariat tinggi"
"embassy","high_commission","ja","高等弁務官事務所"
"embassy","high_commission","ko","고등판무관 사무소"
"embassy","high_commission","ms","suruhanjaya tinggi"
"embassy","high_commission","pt","alto comissariado"
"embassy","high_commission","sl","visoka komisija"
"embassy","high_commission","sv","högkommission"
"embassy","high_commission","zh","高級專員公署"
"embassy","high_commission","zh-tw","高級專員公署"
"embassy","residence","ca","residència de l'ambaixador"
"embassy","residence","de","amtssitz eines botschafters"
"embassy","residence","en","ambassador's residence"
"embassy","residence","es","residencia del embajador"
"embassy","residence","fr","résidence d'ambassadeur"
"embassy","residence","nl","ambassadeurswoning"
"emergency","access_point","cs","bod záchrany"
"emergency","access_point","de","rettungspunkt"
"emergency","access_point","en","emergency access point"
"emergency","access_point","en-gb","emergency access point"
"emergency","ambulance_station","ar","محطة الإسعاف"
"emergency","ambulance_station","de","rettungswache"
"emergency","ambulance_station","en","ambulance station"
"emergency","ambulance_station","es","estación de ambulancias"
"emergency","ambulance_station","fr","station d'ambulance"
"emergency","ambulance_station","pl","stacja pogotowia ratunkowego"
"emergency","ambulance_station","ru","гараж скорой помощи"
"emergency","assembly_point","de","sammelplatz"
"emergency","assembly_point","en","emergency assembly point"
"emergency","assembly_point","es","punto de reunión"
"emergency","assembly_point","it","area di attesa di emergenza"
"emergency","assembly_point","ru","место встречи"
"emergency","assembly_point","vi","điểm tập trung khẩn cấp"
"emergency","defibrillator","ar","مزيل الرجفان"
"emergency","defibrillator","be","дэфібрылятар"
"emergency","defibrillator","ca","desfibril·lador"
"emergency","defibrillator","cs","defibrilátor"
"emergency","defibrillator","de","defibrillator"
"emergency","defibrillator","el","απινιδωτής"
"emergency","defibrillator","en","defibrillator"
"emergency","defibrillator","es","desfibrilador"
"emergency","defibrillator","et","defibrillaator"
"emergency","defibrillator","fi","sydäniskuri"
"emergency","defibrillator","fr","défibrillateur cardiaque"
"emergency","defibrillator","he","דפיברילטור"
"emergency","defibrillator","hr","defibrilator"
"emergency","defibrillator","id","defibrilator"
"emergency","defibrillator","it","defibrillatore"
"emergency","defibrillator","ja","除細動器"
"emergency","defibrillator","ko","제세동기"
"emergency","defibrillator","ms","defibrilator"
"emergency","defibrillator","nb","defibrillator"
"emergency","defibrillator","nl","defibrillator"
"emergency","defibrillator","pl","defibrylator"
"emergency","defibrillator","ru","дефибриллятор"
"emergency","defibrillator","sk","defibrilátor"
"emergency","defibrillator","sl","defibrilator"
"emergency","defibrillator","sv","hjärtstartare"
"emergency","defibrillator","tr","defibrilator"
"emergency","defibrillator","uk","дефібрилятор"
"emergency","defibrillator","zh","除顫器"
"emergency","defibrillator","ar","مزيل الرجفان الخارجي الآلي"
"emergency","defibrillator","ca","desfibril·lador extern automàtic"
"emergency","defibrillator","cs","automatizovaný externí defibrilátor"
"emergency","defibrillator","da","hjertestarter"
"emergency","defibrillator","de","automatisierter externer defibrillator"
"emergency","defibrillator","el","αυτόματος εξωτερικός απινιδωτής"
"emergency","defibrillator","en","automated external defibrillator"
"emergency","defibrillator","es","desfibrilador externo automático"
"emergency","defibrillator","et","automaatne väline defibrillaator"
"emergency","defibrillator","fa","دفیبریلاتور خارجی خودکار"
"emergency","defibrillator","fi","automaattinen ulkoinen defibrillaattori"
"emergency","defibrillator","fr","défibrillateur automatique"
"emergency","defibrillator","he","דפיברילטור אוטומטי חיצוני"
"emergency","defibrillator","hu","defibrillátor"
"emergency","defibrillator","it","defibrillatore semiautomatico"
"emergency","defibrillator","ja","自動体外式除細動器"
"emergency","defibrillator","ko","자동 제세동기"
"emergency","defibrillator","lv","automatizētais ārējais defibrilators"
"emergency","defibrillator","ms","defibrilator luaran automatik"
"emergency","defibrillator","nl","automatische externe defibrillator"
"emergency","defibrillator","pl","automatyczny defibrylator zewnętrzny"
"emergency","defibrillator","pt","desfibrilador automático externo"
"emergency","defibrillator","ro","defibrilator extern automat"
"emergency","defibrillator","ru","автоматический наружный дефибриллятор"
"emergency","defibrillator","sk","automatický externý defibrilátor"
"emergency","defibrillator","sl","avtomatski zunanji defibrilator"
"emergency","defibrillator","sv","hjärtstartare"
"emergency","defibrillator","th","เครื่องกระตุกหัวใจไฟฟ้าชนิดอัตโนมัติ"
"emergency","defibrillator","uk","автоматичний зовнішній дефібрилятор"
"emergency","defibrillator","zh","自動體外心臟去顫器"
"emergency","defibrillator","zh-cn","自动体外除颤器"
"emergency","disaster_help_point","de","anlaufstelle bei katastrophen"
"emergency","disaster_help_point","en","disaster help point"
"emergency","disaster_response","ar","الهيئة الاتحادية للإسناد التقني"
"emergency","disaster_response","cs","technisches hilfswerk"
"emergency","disaster_response","da","technisches hilfswerk"
"emergency","disaster_response","de","technisches hilfswerk"
"emergency","disaster_response","en","technisches hilfswerk"
"emergency","disaster_response","en-gb","technisches hilfswerk"
"emergency","disaster_response","es","technisches hilfswerk"
"emergency","disaster_response","fa","سازمان کمک فنی"
"emergency","disaster_response","fr","technisches hilfswerk"
"emergency","disaster_response","it","technisches hilfswerk"
"emergency","disaster_response","ja","技術支援隊"
"emergency","disaster_response","nb","technisches hilfswerk"
"emergency","disaster_response","nl","technisches hilfswerk"
"emergency","disaster_response","pl","technisches hilfswerk"
"emergency","disaster_response","pt","technisches hilfswerk"
"emergency","disaster_response","ro","technisches hilfswerk"
"emergency","disaster_response","sk","bundesanstalt technisches hilfswerk"
"emergency","disaster_response","sv","technisches hilfswerk"
"emergency","disaster_response","tr","technisches hilfswerk"
"emergency","disaster_response","zh","联邦技术救援局"
"emergency","disaster_response","ar","حماية مدنية"
"emergency","disaster_response","bg","гражданска отбрана"
"emergency","disaster_response","ca","protecció civil"
"emergency","disaster_response","cs","civilní obrana"
"emergency","disaster_response","da","civilforsvar"
"emergency","disaster_response","de","bevölkerungsschutz"
"emergency","disaster_response","el","πολιτική προστασία"
"emergency","disaster_response","en","civil protection"
"emergency","disaster_response","es","protección civil"
"emergency","disaster_response","et","tsiviilkaitse"
"emergency","disaster_response","fa","دفاع غیرنظامی"
"emergency","disaster_response","fi","väestönsuojelu"
"emergency","disaster_response","fr","protection civile"
"emergency","disaster_response","he","הגנה אזרחית"
"emergency","disaster_response","hu","polgári védelem"
"emergency","disaster_response","id","pertahanan nonmiliter"
"emergency","disaster_response","it","protezione civile"
"emergency","disaster_response","ja","シビルプロテクション"
"emergency","disaster_response","ko","민방위"
"emergency","disaster_response","lt","civilinė sauga"
"emergency","disaster_response","nb","sivilforsvar"
"emergency","disaster_response","nl","burgerbescherming"
"emergency","disaster_response","pl","ochrona ludności"
"emergency","disaster_response","pt","defesa civil"
"emergency","disaster_response","pt-br","defesa civil"
"emergency","disaster_response","ro","protecție civilă"
"emergency","disaster_response","ru","безопасность жизнедеятельности"
"emergency","disaster_response","sk","civilná ochrana"
"emergency","disaster_response","sl","civilna zaščita"
"emergency","disaster_response","sv","civilt försvar"
"emergency","disaster_response","tr","sivil savunma"
"emergency","disaster_response","uk","безпека життєдіяльності"
"emergency","disaster_response","vi","đối phó với thảm họa"
"emergency","disaster_response","zh","民事防护"
"emergency","disaster_response","zh-tw","民事防護"
"emergency","emergency_ward_entrance","ar","قسم الطوارئ"
"emergency","emergency_ward_entrance","ca","departament d'urgències"
"emergency","emergency_ward_entrance","cs","urgentní příjem pacientů"
"emergency","emergency_ward_entrance","da","skadestue"
"emergency","emergency_ward_entrance","de","notaufnahme"
"emergency","emergency_ward_entrance","en","emergency department"
"emergency","emergency_ward_entrance","es","departamento de emergencia"
"emergency","emergency_ward_entrance","fa","بخش اورژانس"
"emergency","emergency_ward_entrance","fi","päivystyspoliklinikka"
"emergency","emergency_ward_entrance","fr","accueil et traitement des urgences"
"emergency","emergency_ward_entrance","he","חדר מיון"
"emergency","emergency_ward_entrance","hu","sürgősségi osztály"
"emergency","emergency_ward_entrance","id","unit gawat darurat"
"emergency","emergency_ward_entrance","it","pronto soccorso"
"emergency","emergency_ward_entrance","ja","救急救命室"
"emergency","emergency_ward_entrance","ko","응급실"
"emergency","emergency_ward_entrance","lv","neatliekamās medicīniskās palīdzības dienests"
"emergency","emergency_ward_entrance","ml","അത്യാഹിത വിഭാഗം"
"emergency","emergency_ward_entrance","nb","legevakt"
"emergency","emergency_ward_entrance","nl","spoedeisende hulp"
"emergency","emergency_ward_entrance","pl","szpitalny oddział ratunkowy"
"emergency","emergency_ward_entrance","pt","serviço de urgência"
"emergency","emergency_ward_entrance","ro","unitate de primiri urgențe"
"emergency","emergency_ward_entrance","ru","отделение неотложной помощи"
"emergency","emergency_ward_entrance","sl","urgentni oddelek"
"emergency","emergency_ward_entrance","sv","akutmottagning"
"emergency","emergency_ward_entrance","th","แผนกฉุกเฉิน"
"emergency","emergency_ward_entrance","tr","acil servis"
"emergency","emergency_ward_entrance","uk","відділення екстреної допомоги"
"emergency","emergency_ward_entrance","ur","شعبۂ عاجلہ"
"emergency","emergency_ward_entrance","vi","khoa cấp cứu"
"emergency","emergency_ward_entrance","zh","急诊室"
"emergency","emergency_ward_entrance","zh-cn","急诊室"
"emergency","emergency_ward_entrance","zh-hk","急症室"
"emergency","emergency_ward_entrance","zh-tw","急診室"
"emergency","eye_wash","ca","rentaülls"
"emergency","eye_wash","en","emergency eye wash station"
"emergency","fire_extinguisher","ar","مطفأة حريق"
"emergency","fire_extinguisher","be","вогнетушыльнік"
"emergency","fire_extinguisher","bg","пожарогасител"
"emergency","fire_extinguisher","ca","extintor"
"emergency","fire_extinguisher","cs","hasicí přístroj"
"emergency","fire_extinguisher","da","ildslukker"
"emergency","fire_extinguisher","de","feuerlöscher"
"emergency","fire_extinguisher","el","πυροσβεστήρας"
"emergency","fire_extinguisher","en","fire extinguisher"
"emergency","fire_extinguisher","es","extintor"
"emergency","fire_extinguisher","fa","خاموشکنندههای دستی آتش"
"emergency","fire_extinguisher","fi","palosammutin"
"emergency","fire_extinguisher","fr","extincteur"
"emergency","fire_extinguisher","he","מטפה"
"emergency","fire_extinguisher","hi","अग्निशमन यंत्र"
"emergency","fire_extinguisher","hu","tűzoltó készülék"
"emergency","fire_extinguisher","id","pemadam api"
"emergency","fire_extinguisher","it","estintore"
"emergency","fire_extinguisher","ja","消火器"
"emergency","fire_extinguisher","kn","ಅಗ್ನಿಶಾಮಕ ಯಂತ್ರ"
"emergency","fire_extinguisher","ko","소화기"
"emergency","fire_extinguisher","lt","gesintuvas"
"emergency","fire_extinguisher","lv","ugunsdzēšamais aparāts"
"emergency","fire_extinguisher","ms","pemadam api"
"emergency","fire_extinguisher","nb","brannslokningsapparat"
"emergency","fire_extinguisher","nl","brandblusser"
"emergency","fire_extinguisher","pl","gaśnica"
"emergency","fire_extinguisher","pt","extintor"
"emergency","fire_extinguisher","ro","stingător de incendiu"
"emergency","fire_extinguisher","ru","огнетушитель"
"emergency","fire_extinguisher","sk","hasiaci prístroj"
"emergency","fire_extinguisher","sl","gasilnik"
"emergency","fire_extinguisher","sv","brandsläckare"
"emergency","fire_extinguisher","ta","தீயணைப்பான்"
"emergency","fire_extinguisher","th","ถังดับเพลิง"
"emergency","fire_extinguisher","tr","yangın söndürücü"
"emergency","fire_extinguisher","uk","вогнегасник"
"emergency","fire_extinguisher","vi","bình chữa cháy"
"emergency","fire_extinguisher","zh","滅火器"
"emergency","fire_extinguisher","zh-cn","灭火器"
"emergency","fire_extinguisher","zh-hk","滅火器"
"emergency","fire_extinguisher","zh-tw","滅火器"
"emergency","fire_flapper","ca","matafocs"
"emergency","fire_flapper","da","branddasker"
"emergency","fire_flapper","de","brandklatsche"
"emergency","fire_flapper","en","fire flapper"
"emergency","fire_flapper","fi","hosa"
"emergency","fire_flapper","fr","hosa"
"emergency","fire_flapper","he","מחבט אש"
"emergency","fire_flapper","hu","tűzcsapó"
"emergency","fire_flapper","pl","tłumica"
"emergency","fire_flapper","sk","požiarna tlmica"
"emergency","fire_flapper","zh","山火拍"
"emergency","fire_hose","ar","خرطوم الحريق"
"emergency","fire_hose","ca","mànega d'incendis"
"emergency","fire_hose","cs","požární hadice"
"emergency","fire_hose","da","brandslange"
"emergency","fire_hose","de","feuerwehrschlauch"
"emergency","fire_hose","el","πυροσβεστική σωλήνα"
"emergency","fire_hose","en","fire hose"
"emergency","fire_hose","es","manguera de incendios"
"emergency","fire_hose","fi","paloletku"
"emergency","fire_hose","fr","tuyau d'incendie"
"emergency","fire_hose","he","זרנוק"
"emergency","fire_hose","id","aliran selang"
"emergency","fire_hose","it","manichetta antincendio"
"emergency","fire_hose","ja","消火ホース"
"emergency","fire_hose","nb","brannslange"
"emergency","fire_hose","nl","brandslang"
"emergency","fire_hose","pl","wąż pożarniczy"
"emergency","fire_hose","ro","furtun de refulare"
"emergency","fire_hose","ru","пожарный рукав"
"emergency","fire_hose","sk","hasičská zásahová hadica"
"emergency","fire_hose","sl","gasilska cev"
"emergency","fire_hose","sv","brandslang"
"emergency","fire_hose","uk","пожежний рукав"
"emergency","fire_hose","zh","消防水龙"
"emergency","fire_hydrant","ar","صنبور مياه حريق"
"emergency","fire_hydrant","bg","пожарен кран"
"emergency","fire_hydrant","ca","hidrant d'incendis"
"emergency","fire_hydrant","cs","hydrant"
"emergency","fire_hydrant","da","brandhane"
"emergency","fire_hydrant","de","hydrant"
"emergency","fire_hydrant","el","πυροσβεστικός κρουνός"
"emergency","fire_hydrant","en","fire hydrant"
"emergency","fire_hydrant","es","hidrante de incendio"
"emergency","fire_hydrant","fa","شیر آتشنشانی"
"emergency","fire_hydrant","fi","paloposti"
"emergency","fire_hydrant","fr","borne à incendie"
"emergency","fire_hydrant","he","ברז כיבוי אש"
"emergency","fire_hydrant","hu","tűzcsap"
"emergency","fire_hydrant","id","hidran"
"emergency","fire_hydrant","it","idrante"
"emergency","fire_hydrant","ja","消火栓"
"emergency","fire_hydrant","ko","소화전"
"emergency","fire_hydrant","lt","gaisrinis hidrantas"
"emergency","fire_hydrant","lv","hidrants"
"emergency","fire_hydrant","ms","pili bomba"
"emergency","fire_hydrant","nb","hydrant"
"emergency","fire_hydrant","nl","brandkraan"
"emergency","fire_hydrant","pl","hydrant"
"emergency","fire_hydrant","pt","boca de incêndio"
"emergency","fire_hydrant","pt-br","hidrante"
"emergency","fire_hydrant","ro","hidrant de incendiu exterior"
"emergency","fire_hydrant","ru","гидрант"
"emergency","fire_hydrant","sk","hydrant"
"emergency","fire_hydrant","sv","brandpost"
"emergency","fire_hydrant","th","หัวดับเพลิง"
"emergency","fire_hydrant","tr","yangın musluğu"
"emergency","fire_hydrant","uk","гідрант"
"emergency","fire_hydrant","vi","trụ cấp nước chữa cháy"
"emergency","fire_hydrant","zh","消防栓"
"emergency","fire_hydrant","zh-hk","消防栓"
"emergency","first_aid_kit","ar","عدة إسعافات أولية"
"emergency","first_aid_kit","ca","farmaciola"
"emergency","first_aid_kit","cs","lékárnička"
"emergency","first_aid_kit","da","forbindskasse"
"emergency","first_aid_kit","de","verbandkasten"
